"lat","lon","camp","state","name","type","phone","devel","sites","nforg","elev","upd","hookups","toilets","water","date","url","camp_id","url_confirmed","directions","reservations","comments","town","dump","showers","rv_length","pets","ra_number","season","fee","air_mi_from_town","dir_from_town"
"44.230370","-69.047270","Camden Hills State Park","ME","CAMD","SP","207.236.3109",,"100",,"191","cc","E",,"DW","120122","www.maine.gov/cgi-bin/online/doc/parksearch/index.pl","7718","0",,"RS",,"Camden","DP","SH","0",,"0","mid may-mid oct",,"1.7","NE"
"43.899700","-70.178733","Bradbury Mountain State Park","ME","BRAD","SP","207.688.4712",,"35",,"278","cc","NH","VT","DW","100512","www.bradburymountain.com/","7719","0",,"RS",,"Pownal",,"SH","0",,"0","all year",,"0.9","S"
"44.313400","-68.214150","Blackwoods - Acadia National Park","ME","BLAC","NP","207.288.3338",,"306",,"162","cc","NH",,"DW","100608","www.nps.gov/acad/planyourvisit/blackwoodscampground.htm","7720","0",,"RS",,"Bar Harbor","DP","NS","35","PA","70990","all year",,"5.2","S"
"44.268050","-71.021630","Basin","ME","BASI","NF",,,,"92200","692","cc",,,,"100512","www.forestcamping.com/dow/eastern/wmcmp.htm","7721","0",,"NR",,"Gilead",,,"0",,"0",,,"9.0","S"
"46.609610","-68.003480","Aroostook State Park","ME","AROO","SP","207.768.8341",,,,"612","cc","NH",,,"120122","www.maine.gov/cgi-bin/online/doc/parksearch/index.pl","7722","0",,"RS",,"Presque Isle",,,"0",,"0","all year",,"5.0","S"
"45.873930","-68.961610","Abol - Baxter State Park","ME","ABOL","SP","207.723.5140",,"9",,"1337","cc","NH","VT",,"100512","www.baxterstateparkauthority.com/","7723","1",,"RS","for reservations go to www.baxterstateparkauthority.com/","Millinocket","ND","NS","0",,"0","mid may-mid oct",,"19.3","NW"
"43.565150","-103.491770","Elk Mountain  - Wind Cave National Park","SD","ELKM","NP","605.745.4600",,"75",,"4256","cc","NH",,,"0","www.nps.gov/wica/planyourvisit/campgrounds.htm","7724","0",,"NR","From 2013 on - may be CLOSED - check","Hot Springs","ND","NS","0",,"0",,"L$","9.3","N"
"44.468630","-100.397010","Eastshore - Lake Oahe","SD","EASS","COE","605.223.7722",,,,"1651",,,,,"0","https://www.nwo.usace.army.mil/html/Lake_Proj/oahe/recinfo.html","7725","0",,"NR",,"Pierre",,,"0",,"0",,,"7.3","N"
"44.021990","-103.780957","Dutchman","SD","DUTC","NF","605.574.4402","3","44","20306","6056",,"NH","VT","DW","0","forestcamping.com/dow/rockymtn/blkh.htm","7726","0",,"RS",,"Hill City","ND","NS","0",,"70013","mid may-late aug",,"12","NW"
"44.423110","-100.388350","Downstream Area South - Lake Oahe","SD","DOWS","SRA","605.223.7722",,"45",,"1434",,,,,"0","gfp.sd.gov/state-parks/","7727","1",,"RS",,"Fort Pierre",,,"0",,"0","all year",,"4.9","N"
"44.433350","-100.389648","Downstream Area North - Lake Oahe","SD","DOWN","SRA","605.223.7722",,"160",,"1436",,,,,"0","gfp.sd.gov/state-parks/","7728","1",,"RS",,"Fort Pierre",,,"0",,"0","all year",,"5.6","N"
"43.960678","-103.841346","Ditch Creek","SD","DITC","NF",,"3","13","20306","6243",,"NH","VT","DW","0","forestcamping.com/dow/rockymtn/blkh.htm","7729","0",,"NR",,"Hill City","ND","NS","0",,"0",,,"13.4","W"
"44.021140","-103.787540","Deerfield","SD","DEER","NF",,"3","25","20306","5928","cc",,,,"0","forestcamping.com/dow/rockymtn/blkh.htm","7730","0",,"NR",,"Hill City",,,"0",,"0",,,"12.2","NW"
"44.230408","-103.476586","Dalton Lake","SD","DALT","NF",,"3","11","20308","4399",,"NH","VT","DW","0","forestcamping.com/dow/rockymtn/blkh.htm","7731","0",,"NR",,"Nemo","ND","NS","0",,"0",,,"2.9","NE"
"44.024566","-103.797337","Custer Trail","SD","CUST","NF",,"3","17","20306","5918",,"NH","VT","DW","0","forestcamping.com/dow/rockymtn/blkh.htm","7732","0",,"NR",,"Hill City","ND","NS","0",,"0",,,"12.7","NW"
"44.560547","-100.492676","Cow Creek State Rec Area","SD","COWC","SRA","605.223.7722",,"40",,"1631",,"E",,"DW","0","gfp.sd.gov/state-parks/","7733","0",,"RS",,"Pierre","ND","SH","0",,"0","all year","L$","15","NW"
"42.859130","-97.481860","Cottonwood - Lewis and Clark Lake","SD","COTW","COE","402.667.7873",,"43",,"1181",,"HK",,"DW","100623","corpslakes.usace.army.mil/visitors/CottonwoodSprings","7734","0",,"RS",,,"DP","SH","0","PA","73135","mid apr-mid oct","L$",,
"43.439550","-103.571420","Cottonwood Springs","SD","COTT","CP",,,,,"4019","cc","NH",,,"0","scenicdakotas.com/sd-campgrounds.shtml","7735","0",,,"unknown facilities","Hot Springs","ND","NS","0",,"0",,,"4.9","W"
"43.734590","-103.714531","Comanche Park","SD","COMA","NF","605.574.4402","3","33","20303","5460",,"NH",,"DW","0","forestcamping.com/dow/rockymtn/blkh.htm","7736","0",,"RS",,"Custer","ND","NS","0",,"70012","mid may-late aug",,"6.2","W"
"42.854050","-97.461610","Chief White Crane - Lewis and Clark Lake","SD","CHIE","SRA","605.668.2985",,"146",,"1176","cc","E","FT","DW","0","gfp.sd.gov/state-parks/","7737","1",,"RS",,"Yankton","DP","SH","0",,"0","all year",,"3.5","W"
"43.802490","-103.419922","Center Lake - Custer State Park","SD","CENT","SP","605.255.4515",,"70",,"4746",,"NH",,,"0","gfp.sd.gov/state-parks/","7738","0",,"RS",,"Custer",,,"0",,"0","mid may-mid sep",,"9.3","E"
"43.746450","-101.948483","Cedar Pass - Badlands National Park","SD","CEDA","NP","605.433.5361",,"100",,"2413","cc","NH",,,"0","freecampsites.net/cedar-pass-campground/","7739","1",,"NR",,"Cottonwood","DP",,"40",,"0","all year","L$","15.4","S"
"44.080105","-103.726967","Castle Peak","SD","CAST","NF",,"3","9","20306","5372",,"NH","VT","NW","0",,"7740","0",,"NR",,"Hill City","ND","NS","0",,"0",,"L$","12.7","NW"
"43.177979","-99.259277","Burke Lake  State Rec Area","SD","BURK","SRA","605.337.2587",,"15",,"2084",,"NH",,,"0","freecampsites.net/burke-lake-recreation-area/","7741","1",,"NR",,"Burke","ND","NS","0",,"0","all year","L$","1.7","E"
"44.197832","-103.535267","Boxelder Forks","SD","BOXE","NF",,"3","14","20308","4750",,"NH",,"DW","0","forestcamping.com/dow/rockymtn/blkh.htm","7742","0",,"NR",,"Nemo","ND","NS","0",,"0",,,"1.5","W"
"43.718262","-103.481201","Blue Bell - Custer State Park","SD","BLUE","SP","605.255.4515",,"35",,"4881",,"E","FT","DW","100623","gfp.sd.gov/state-parks/","7743","1",,"RS",,"Custer",,"SH","0",,"0",,,"6.8","SE"
"42.839560","-97.640130","Bloomfield - Lewis and Clark State Rec Area","SD","BLOO","SRA","605.668.2985",,,,"1235","cc",,,,"0","gfp.sd.gov/state-parks/","7744","0",,"RS",,,,,"0",,"0","all year",,,
"44.144804","-103.845602","Black Fox","SD","BLAC","NF",,"3","9","20306","5890",,"NH","VT","NW","0",,"7745","0",,"NR",,"Rochford","ND","NS","0",,"0",,"L$","6.4","W"
"43.775484","-103.512044","Bismarck Lake","SD","BISM","NF",,"4","23","20303","5243",,"NH",,"DW","0","forestcamping.com/dow/rockymtn/blkh.htm","7746","0",,"RS",,"Custer","ND","NS","0",,"70011","mid may-late aug",,"4.4","E"
"44.075270","-104.050677","Beaver Creek","SD","BEAV","NF","605.673.9200","3","8","20303","6152",,"NH","VT","DW","0","freecampsites.net/beaver-creek-campground-3/","7747","1",,"NR",,"Newcastle","ND","NS","0",,"0",,"L$","17.1","NE"
"43.572633","-96.594416","Big Sioux State Rec Area","SD","BIGS","SRA","605.582.7243",,"50",,"1326","cc","E",,"DW","0","gfp.sd.gov/state-parks/","7748","0",,"RS",,"Brandon","DP","SH","45",,"0","all year",,"1.9","SW"
"44.459620","-103.432460","Bear Butte State Park","SD","BEAR","SP","605.347.5240",,"15",,"3178","cc","NH",,"DW","0","freecampsites.net/bear-butte-state-park/","7749","1",,"NR",,"Sturgis","ND","NS","0",,"0","all year","L$","5.1","NE"
"43.339890","-103.425720","Angostura  State Rec Area","SD","ANGO","SRA","605.745.6996",,"170",,"3226","cc","HK",,,"0","gfp.sd.gov/state-parks/","7750","0",,"RS",,"Hot Springs","DP","SH","0",,"0","all year",,"6.8","S"
"43.818115","-99.329346","American Creek  - Lake Francis Case","SD","AMER","COE",,,,,"1365",,,,,"0","www.nwo.usace.army.mil/html/Lake_Proj/fortrandall/welcome.html","7751","0",,"NR",,"Chamberlain",,,"0",,"0",,,"0.5","N"
"44.893620","-97.240420","Sandy Shore  State Rec Area","SD","SAND","SRA","605.882.5200",,"20",,"1719","cc","E",,"DW","0","gfp.sd.gov/state-parks/","7752","0",,"RS",,"Watertown",,"SH","0",,"0","all year",,"6.1","W"
"43.983470","-103.473360","Sheridan Northside","SD","SHEN","NF","605.574.4402","4","60","20306","4687","d","NH",,,"0","forestcamping.com/dow/rockymtn/blkh.htm","7753","0",,"RS","north error","Hill City","ND","NS","0",,"70610","mid may - late aug",,"6.2","NE"
"43.967219","-103.476555","Sheridan Lake","SD","SHEL","NF","605.574.4402","4","110","20306","4707",,"NH","VT","DW","0","forestcamping.com/dow/rockymtn/blkh.htm","7754","0",,"RS",,"Hill City","ND","NS","0",,"70610","mid may-late aug",,"5.5","NE"
"45.741368","-97.227550","Sieche Hollow State Park","SD","SIEC","SP","605.448.5701",,"10",,"1652",,"NH",,,"100623","gfp.sd.gov/state-parks/","7755","0",,"NR",,"Sisseton","ND","NS","0",,"0","all year",,"10.1","NW"
"43.390760","-99.119170","Snake Creek State Rec Area","SD","SNAK","SRA","605.337.2587",,"115",,"1421","cc","HK",,,"0","gfp.sd.gov/state-parks/","7756","0",,"RS",,"Platte","DP","SH","0",,"0","all year",,"13.8","W"
"42.860107","-97.880859","Springfield  State Rec Area","SD","SPRI","SRA","605.668.2985",,"20",,"1260",,"E",,"DW","0","gfp.sd.gov/state-parks/","7757","0",,"RS",,"Springfield","DP","SH","0",,"0","all year",,"0.9","NE"
"43.772461","-103.519287","Stockade Lake N - Custer State Park","SD","STON","SP","605.255.4515",,"35",,"5200",,"NH",,"DW","100317","gfp.sd.gov/state-parks/","7758","0",,"RS",,,,"SH","0",,"0","mid may-late aug",,,
"43.770700","-103.537220","Stockade Lake S - Custer State Park","SD","STOS","SP","605.255.4515",,"35",,"5187","cc","NH",,"DW","100317","gfp.sd.gov/state-parks/","7759","0",,"RS",,"Victoria",,"SH","0",,"0","mid may-late aug",,"46.9","SE"
"45.319558","-100.267196","Swan Creek State Rec Area","SD","SWAN","SRA","605.765.9410",,"25",,"1625",,"E",,,"100317","gfp.sd.gov/state-parks/","7760","0",,"NR",,,"DP","NS","0",,"0","all year",,,
"43.845780","-103.565710","Sylvan Lake - Custer State Park","SD","SYLV","SP","605.255.4515",,"40",,"6198","cc","NH",,"DW","0","gfp.sd.gov/state-parks/","7761","0",,"RS",,"Custer",,"SH","0",,"0","mid may-late sep",,"5.7","N"
"44.328354","-103.988163","Timon","SD","TIMO","NF",,"3","7","20308","5588",,"NH",,"DW","0",,"7762","0",,"NR",,"Spearfish","ND","NS","0",,"0",,,"12.9","SW"
"42.920750","-96.785566","Union Grove (Union County) State Park","SD","UNIO","SP","605.987.2263",,"25",,"1257","cc","E",,"DW","0","gfp.sd.gov/state-parks/","7763","0",,"RS",,"Beresford",,"SH","45",,"0","all year","L$","11.1","S"
"43.959717","-97.030029","Walkers Point State Rec Area","SD","WALK","SRA","605.256.5003",,"43",,"1611",,"E",,"DW","0","gfp.sd.gov/state-parks/","7764","0",,"RS",,"Madison","DP","SH","0",,"0","all year",,"5.3","SE"
"42.835310","-97.571730","Weigand - Lewis and Clark State Rec Area","SD","WEIG","SRA","605.668.2985",,,,"1223","cc",,,,"0","gfp.sd.gov/state-parks/","7765","0",,"RS",,,,,"0",,"0","all year",,,
"43.829346","-99.343750","West Chamberlain - Lake Francis Case","SD","WESC","COE",,,"40",,"1382","cc",,,,"0","www.nwo.usace.army.mil/html/Lake_Proj/fortrandall/welcome.html","7766","1",,"NR",,"Oacoma",,,"0",,"0",,,"3.5","NE"
"44.445320","-100.440190","Westshore - Lake Oahe","SD","WESS","COE","605.223.7722",,,,"1812",,,,,"0","https://www.nwo.usace.army.mil/html/Lake_Proj/oahe/recinfo.html","7767","0",,"NR",,"Fort Pierre",,,"0",,"0",,,"7.1","NW"
"44.171875","-99.717285","West Bend  State Rec Area - Pierre","SD","WEST","SRA","605.773.2885",,"125",,"1434",,"E",,"DW","0","gfp.sd.gov/state-parks/","7768","0",,"RS",,"Pierre","DP","SH","0",,"0","all year",,"34.2","SE"
"45.043213","-100.262207","West Whitlock State Rec Area","SD","WESW","SRA","605.765.9410",,"100",,"1631",,"E",,"DW","100317","gfp.sd.gov/state-parks/","7769","0",,"RS",,,"DP","SH","0",,"0","early may-late sep",,,
"44.012567","-103.802995","Whitetail","SD","WHIT","NF","605.574.4402","3","17","20306","5984",,"NH","VT","DW","0","forestcamping.com/dow/rockymtn/blkh.htm","7770","0",,"RS",,"Hill City","ND","NS","0",,"70016","mid may-late aug",,"12.6","NW"
"43.887174","-103.469826","Wrinkled Rock","SD","WRIN","NF",,"2","7","20303","5203",,"NH",,,"0",,"7771","0",,"NR",,"Keystone","ND","NS","0",,"0",,,"2.6","W"
"45.490400","-98.517670","Wylie Park City Campground","SD","WYLI","CP","605.626.7015",,"110",,"1319","cc","E",,,"100317","www.aberdeen.sd.us/parks/wylie.html","7772","1",,,,"Aberdeen","DP",,"0",,"0",,,"2.3","NW"
"41.419678","-78.031494","Sinnemahoning State Park","PA","SINN","SP","614.647.6401",,,,"1063",,"E",,"DW","100608","www.dcnr.state.pa.us/stateparks/findapark/sinnemahoning/index.htm","7808","1",,"RS",,"Austin","DP","SH","0","PA","0","all year",,"14.9","S"
"40.168500","-111.477500","Cherry","UT","CHER","NF","801.226.3564","4","14","41803","5243",,"NH","VT","DW","0","forestcamping.com/dow/intermtn/uint.htm","7809","0",,"RS",,"Springville","ND","NS","40",,"70508","early may-mid oct",,"7","E"
"40.345750","-112.550300","Clover Springs","UT","CLOV","BLM",,,"11",,"7014","cc","NH",,,"120703","www.blm.gov/ut/st/en/fo/salt_lake/recreation/camping/clover_creek.html","7810","0",,"NR","unknown facilities","Dugway","ND","NS","0",,"0",,,"13.4","NE"
"41.660760","-111.665210","Friendship","UT","FRIE","NF","801.226.3564","3","11","41907","5436",,"NH","PT","NW","0","www.publiclands.org/explore/site.php?plicstate=UT&id=1279","7811","1",,"RS",,"Logan","ND","NS","0",,"74180","early jun-late aug","L$","10.2","SE"
"40.484000","-112.605200","Loop","UT","LOOP","NF",,"3","13","41901","7411",,"NH","VT","NW","0","forestcamping.com/dow/intermtn/was.htm","7812","0",,"NR",,"Salt Lake City","ND","NS","0",,"0",,"L$","42.1","SW"
"40.574800","-110.324800","Reservoir","UT","RESE","NF",,"3","5","40103","7933",,"NH","VT","NW","0",,"7813","0",,"NR",,"Roosevelt","ND","NS","22",,"0","mid may-mid sep","L$","26.0","NW"
"40.982500","-110.383100","Stateline","UT","STAT","NF","307.782.6555","3","41","41905","8694",,"NH","VT","DW","0","forestcamping.com/dow/intermtn/was.htm","7814","0",,"RS",,"Mountain View","ND","NS","0",,"70332","early jun-late aug",,"19.9","S"
"37.761300","-112.763500","Yankee Meadows","UT","YANK","NF",,"3","30","40702","8484","d","NH","VT","DW","100716","forestcamping.com/dow/intermtn/dix.htm","7815","0",,"NR","road closed","Cedar City","ND","NS","0",,"0","mid may-mid sep","L$",,
"35.265310","-105.336010","El Cerro - Villanueva State Park","NM","ELCV","SP","575.421.2957",,"10",,"5797","d",,"FT","DW","0","www.emnrd.state.nm.us/SPD/FindaPark.html","7816","0",,"NR",,,,,"0",,"0",,,,
"41.221191","-86.578125","Bass Lake State Beach","IN","BASS","SB","574.772.3382",,"60",,"715",,"E",,"DW","100512","www.allcampgrounds.com/in.html","7817","0",,"NR",,"Knox","DP","SH","0",,"0",,,"5.7","SE"
"39.019043","-86.451416","Blue Gill","IN","BLUE","NF",,"4","18","91202","757","d",,,,"100512","forestcamping.com/dow/eastern/hoos.htm","7818","0",,"NR",,"Bloomington","DP","SH","0",,"0",,,,
"39.436340","-84.997700","Brookville Lake","IN","BROO","COE","765.647.2657",,"465",,"696","cc","HK",,,"100512","corpslakes.usace.army.mil/visitors/projects.cfm?Id=H202060","7819","0",,"NR",,"Brookville","DP","SH","0",,"0",,,"1.2","NE"
"39.176766","-86.270533","Brown County State Park","IN","BROW","SP","812.988.6406",,"430",,"887","cc","E",,,"100512","www.browncountystatepark.com/","7820","0",,"RS",,"Nashville","DP","SH","40",,"570043","all year",,"2.5","SW"
"38.198783","-86.603716","Celina Recreation Area","IN","CELI","NF",,"4","55","91204","705","cc","HK",,,"100512","forestcamping.com/dow/eastern/hoos.htm","7821","0",,"RS",,"Bristow",,"SH","50",,"0",,,"7.6","NE"
"41.341366","-85.402300","Chain OLakes State Park","IN","CHAI","SP","260.636.2654",,"410",,"955","cc","E",,"DW","120122","www.in.gov/dnr/parklake/2392.htm#propertylist","7822","0",,"RS",,"Albion","DP","SH","40",,"570034","all year",,"3.9","S"
"38.449400","-85.646283","Charlestown State Park","IN","CHAR","SP","812.256.5600",,"190",,"613","cc","WES",,"DW","120122","www.in.gov/dnr/parklake/2392.htm#propertylist","7823","0",,"RS",,"Charlestown","DP","SH","40",,"570044","all year",,"1.3","E"
"38.545870","-85.939440","Clark State Forest","IN","CLAR","SF","812.294.4306",,"45",,"846","cc","NH",,"DW","100512","www.in.gov/dnr/forestry/4827.htm","7824","0",,"NR",,"Henryville","ND","NS","0",,"0",,"L$","9.3","W"
"38.759521","-85.418457","Clifty Falls State Park","IN","CLIF","SP","812.273.8885",,"165",,"840",,"E",,,"120122","www.in.gov/dnr/parklake/2392.htm#propertylist","7825","0",,"RS",,"Madison","DP",,"0",,"570045","all year",,"2.6","NW"
"38.459530","-85.865490","Deam Lake  State Rec Area","IN","DEAM","SRA","812.246.5421",,"185",,"526","cc","E",,"DW","100512","www.camping-usa.com/campdetails/22778/","7826","0",,"RS",,"Borden","DP","SH","0",,"570021","all year",,"4.4","E"
"41.670540","-86.983440","Dunewood - Indiana Dunes National Lakeshore","IN","DUNE","NP","219.395.8914",,"78",,"627",,"NH",,,"100512","www.nps.gov/indu/planyourvisit/campgrounds.htm","7827","0",,"NR",,"Chesterton",,"SH","0",,"0",,,"5.9","NE"
"38.257290","-86.783070","Ferdinand State Forest","IN","FERD","SP","812.367.1524",,"70",,"491","cc","NH",,,"120122","www.in.gov/dnr/parklake/2392.htm#propertylist","7829","0",,"NR",,"Ferdinand","ND","NS","0",,"0",,,"4.9","NE"
"39.316200","-86.843880","Owen Putnam State Forest","IN","OWEN","SF","812.829.2462",,"35",,"597","cc","NH",,,"100608","www.in.gov/dnr/forestry/4815.htm","7830","1",,"NR","3 campgrounds","Spencer","ND","NS","0",,"0",,,"4.8","NW"
"40.761230","-86.459473","France Park - Logansport","IN","FRAN","CP","574.753.2928",,"200",,,"p","E",,"DW","100512","www.francepark.com/","7831","0",,,,"Logansport","DP","SH","0",,"0",,,,
"37.951500","-86.589100","German Ridge","IN","GERM","NF",,"3","21","91204","743","cc","NH",,,"100512","forestcamping.com/dow/eastern/hoos.htm","7832","0",,"NR",,"Cannelton","ND","NS","0",,"0",,,"8.9","E"
"38.548980","-87.040880","Glendale State Fish and Wildlife Area","IN","GLEN","SP","812.644.7711",,"120",,"488","cc","E",,"DW","100512","www.in.gov/dnr/fishwild/3095.htm","7833","0",,"NR",,"Montgomery",,"SH","0",,"0",,,"7.9","S"
"38.172363","-86.277588","Harrison - Crawford State Forest","IN","HARC","SF","812.738.8232",,"300",,,"d","WES",,"DW","100512","www.backpackcamp.com/Harrison.html","7834","0",,"NR",,"Corydon","DP",,"0",,"0",,,,
"38.776611","-85.701904","Hardy Lake  State Rec Area","IN","HARD","SRA","812.794.3800",,"170",,"652",,"E",,"DW","100512","www.indianaoutfitters.com/hardy_reservoir.html","7835","0",,"RS",,"Unknown","DP","SH","0",,"570047","all year","L$","33.4","SW"
"38.090250","-87.944266","Harmone State Park","IN","HARM","SP","812.682.4821",,"200",,"489","cc","E",,"DW","120122","www.in.gov/dnr/parklake/2392.htm#propertylist","7836","0",,"RS",,"New Harmony","DP","SH","40",,"570048","all year",,"2.8","S"
"37.813740","-87.958560","Hovey Lake State Fish and Wildlife Area","IN","HOVE","SFW","812.838.2927",,,,"361","cc",,,,"0","www.in.gov/dnr/fishwild/3092.htm","7838","0",,"NR",,"Mt.Vernon",,,"0",,"0",,,"8.9","SW"
"41.656516","-87.062616","Indiana Dunes State Park","IN","INDI","SP","219.926.1952",,"140",,"598","cc","E",,"DW","100512","www.duneland.com/aer/indiana-dunes/indiana-dunes-state-park.html","7839","0",,"RS",,"Chesterton","DP","SH","40",,"570035","all year",,"3.2","N"
"41.163330","-86.932861","Jasper - Pulaski State Fish and Wildlife Area","IN","JASP","SP","219.843.4841",,,,,"p",,,,"0","www.in.gov/dnr/fishwild/3091.htm","7840","0",,"NR","no camping info","San Pierre",,,"0",,"0",,,,
"41.112166","-85.118933","Johnny Appleseed Park","IN","JOHN","CP","260.427.6720",,"40",,"758","cc","E",,"DW","100512","www.fortwayneparks.org/index.php?option=com_content&view=article&id=28&Itemid=45","7841","1",,,,"Fort Wayne","DP","SH","40",,"0",,,"2.5","NE"
"40.843290","-85.436250","Kil-So-Quah - J. Edward Roush Lake","IN","KILS","SRA","260.468.2165",,"90",,"783","cc","E","PT","DW","100608","www.in.gov/dnr/parklake/2956.htm","7842","1",,"RS",,"Huntington",,,"0",,"570040","all year",,"3.5","SE"
"41.498047","-86.570068","Kingsbury State Fish and Wildlife Area","IN","KING","SFW","219.393.3612",,,,,"d",,,,"0","outdoors.webshots.com/album/55100074RtUiIZ","7843","0",,"NR","no camping!",,,,"0",,"0",,,,
"39.486680","-86.874860","Lieber  State Rec Area","IN","LIEB","SRA","765.795.4576",,"250",,"837","cc","E",,,"100608","www.owencounty.org/park.html","7844","0",,"RS","2 campgrounds","Cloverdale","DP","SH","0",,"570025","all year",,"4.7","SW"
"38.104248","-86.996338","Lincoln State Park","IN","LINC","SP","812.937.4710",,"270",,"463",,"E",,"DW","120122","www.in.gov/dnr/parklake/2392.htm#propertylist","7845","0",,"RS",,"Lincoln City","DP","SH","0",,"570049","all year",,"1.2","S"
"40.767920","-85.629120","Lost Bridge State Rec Area - Salamonie Lake","IN","LOST","SRA","260.468.2125",,,,"792","cc","E",,"DW","100512","www.in.gov/dnr/parklake/2952.htm","7846","0",,"NR","3 campgrounds","Andrews","DP","SH","0",,"0",,,"6.7","S"
